Timestamp,Student Name,Mobile No (Student),Mobile No (Father / Guardian),Email Address,Date of Birth,Date of Admission,Course,Receipt ID
01/09/2025 00:00:00,Anish Wagle 18742,8880073417,8882246655,student18742@example.com,26/10/2009,01/09/2025,Advanced Data Analytics,19742
24/01/2025 00:00:00,Darsh Sahasrabuddhe 18743,8880062181,8880095337,student18743@example.com,07/05/2000,24/01/2025,Advanced Data Analytics,19743
18/06/2025 00:00:00,Tanvi Chitnis 17434,6660022395,9990056034,student17434@example.com,08/12/2007,18/06/2025,Agentic AI & Automation Specialist,19744
05/09/2025 00:00:00,Raghav Inamdar 18745,9990011114,9990008258,student18745@example.com,07/11/2000,05/09/2025,Agentic AI & Automation Specialist,19745
17/10/2025 00:00:00,Urvi Oak 14563,7770095468,8880009577,student14563@example.com,23/12/2001,17/10/2025,Professional Office & Generative AI Essentials,19746
18/04/2025 00:00:00,Shreya Oak 18747,8882265553,6660086111,student18747@example.com,14/05/1988,18/04/2025,Advanced Data Analytics,19747
17/07/2025 00:00:00,Rhea Kelkar 18748,9991180388,8880057851,student18748@example.com,17/06/2009,17/07/2025,Adv. Cert. in Data Analytics & Data Science,19748
12/12/2025 00:00:00,Vansh Chitnis 18749,7770018286,8880076427,student18749@example.com,10/01/2000,12/12/2025,Adv. Cert. in Data Analytics & Data Science,19749
06/11/2025 00:00:00,Rudra Paranjape 18750,8882205569,6660096549,student18750@example.com,10/03/2010,06/11/2025,Advanced Data Analytics,19750
21/09/2025 00:00:00,Jainam Kelkar 18751,9990071288,9990030278,student18751@example.com,11/07/2012,21/09/2025,Agentic AI & Automation Specialist,19751
23/12/2025 00:00:00,Arnav Tembe 18752,9990034146,8880016935,student18752@example.com,03/09/1991,23/12/2025,Advanced Data Analytics,19752
13/08/2025 00:00:00,Darsh Karnik 18753,7770024064,8882294293,student18753@example.com,30/06/2003,13/08/2025,Professional Office & Generative AI Essentials,19753
11/07/2025 00:00:00,Janvi Mahabal 18754,7770097820,9991188404,student18754@example.in,26/04/2001,11/07/2025,Agentic AI & Automation Specialist,19754
04/12/2025 00:00:00,Urvi Karnik 18755,9991155584,8880027857,student18755@example.com,06/09/1999,04/12/2025,Advanced Data Analytics,19755
01/11/2025 00:00:00,Mahek Barhate 16841,9990048592,8880067555,student16841@example.in,11/10/1993,01/11/2025,Agentic AI & Automation Specialist,19756
27/09/2025 00:00:00,Lakshya Inamdar 18757,8880059135,8880046285,student18757@example.com,27/03/2001,27/09/2025,Adv. Cert. in Data Analytics & Data Science,19757
12/02/2025 00:00:00,Naisha Sahasrabuddhe 18758,8880099735,9990057446,student18758@example.com,11/07/1988,12/02/2025,Adv. Cert. in Data Analytics & Data Science,19758
11/07/2025 00:00:00,Radhika Tembe 7415,7770081500,8882255515,student7415@example.in,16/05/2000,11/07/2025,Advanced Data Analytics,19759
20/05/2025 00:00:00,Jainam Chaphekar 18760,9990045584,6660042143,student18760@example.com,18/12/1999,20/05/2025,Adv. Cert. in Data Analytics & Data Science,19760
14/06/2025 00:00:00,Rachit Barhate 18761,8880061903,8880054279,student18761@example.com,09/04/1995,14/06/2025,Advanced Data Analytics,19761
02/09/2025 00:00:00,Siddhi Godbole 18762,7770047772,9990031188,student18762@example.in,18/09/1999,02/09/2025,Professional Office & Generative AI Essentials,19762
24/06/2025 00:00:00,Manan Rege 18763,9991175340,9990023758,student18763@example.com,21/11/1995,24/06/2025,Advanced Data Analytics,19763
28/01/2025 00:00:00,Anish Sathaye 18764,7770065140,8880056025,student18764@example.com,05/10/2005,28/01/2025,Agentic AI & Automation Specialist,19764
17/01/2025 00:00:00,Kavya Velankar 18765,7770044210,6660042609,student18765@example.com,14/09/2001,17/01/2025,Professional Office & Generative AI Essentials,19765
12/11/2025 00:00:00,Bhavya Karnik 18766,8882277361,8880076361,student18766@example.com,17/06/1998,12/11/2025,Adv. Cert. in Data Analytics & Data Science,19766
26/07/2025 00:00:00,Avni Hardikar 18767,7770089834,8880024173,student18767@example.com,04/02/2004,26/07/2025,Advanced Data Analytics,19767
11/09/2025 00:00:00,Nidhi Wagle 18768,8882227429,8882253827,student18768@example.com,31/05/2001,11/09/2025,Agentic AI & Automation Specialist,19768
18/10/2025 00:00:00,Urvi Ubhaykar 18769,7770004830,9990073864,student18769@example.com,09/05/2002,18/10/2025,Adv. Cert. in Data Analytics & Data Science,19769
23/05/2025 00:00:00,Keya Sahasrabuddhe 18770,6660030085,8880094335,student18770@example.com,29/11/2009,23/05/2025,Agentic AI & Automation Specialist,19770
07/04/2025 00:00:00,Siddhi Godbole 18771,7770099158,8880077285,student18771@example.com,13/02/1989,07/04/2025,Agentic AI & Automation Specialist,19771
27/11/2025 00:00:00,Pooja Dandekar 18772,9990045542,6660048115,student18772@example.com,09/09/2000,27/11/2025,Adv. Cert. in Data Analytics & Data Science,19772
14/12/2025 00:00:00,Mihir Mhatre 18773,7770084152,8880050187,student18773@example.com,31/10/2008,14/12/2025,Adv. Cert. in Data Analytics & Data Science,19773
02/12/2025 00:00:00,Keya Nene 18774,9990038770,8880040217,student18774@example.com,27/02/1999,02/12/2025,Advanced Data Analytics,19774
07/04/2025 00:00:00,Avni Sathaye 18775,9990014092,7770011848,student18775@example.in,12/05/1998,07/04/2025,Advanced Data Analytics,19775
22/09/2025 00:00:00,Aditi Marathe 18776,6660048411,6660093409,student18776@example.com,07/07/2011,22/09/2025,Advanced Data Analytics,19776
06/11/2025 00:00:00,Krupa Tembe 901,6660030205,8880084321,student901@example.com,09/11/2003,06/11/2025,Adv. Cert. in Data Analytics & Data Science,19777
04/11/2025 00:00:00,Tanish Mhatre 18778,8880079011,6660017131,student18778@example.com,09/03/1992,04/11/2025,Adv. Cert. in Data Analytics & Data Science,19778
26/10/2025 00:00:00,Krupa Tembe 18779,8882250739,7770077770,student18779@example.in,14/12/1990,26/10/2025,Advanced Data Analytics,19779
13/07/2025 00:00:00,Zeel Talpade 2093,9991157426,8880079211,student2093@example.com,18/01/2002,13/07/2025,Adv. Cert. in Data Analytics & Data Science,19780
02/10/2025 00:00:00,Manan Jamdar 18781,8880028175,8882231149,student18781@example.com,06/04/1994,02/10/2025,Agentic AI & Automation Specialist,19781
05/01/2025 00:00:00,Anish Karnik 18782,6660045163,8882203133,student18782@example.com,29/04/1997,05/01/2025,Adv. Cert. in Data Analytics & Data Science,19782
19/06/2025 00:00:00,Riddhi Nadkarni 18783,6660097291,6660089633,student18783@example.com,29/05/2005,19/06/2025,Advanced Data Analytics,19783
27/10/2025 00:00:00,Naisha Chitnis 18784,9991174808,9990072784,student18784@example.com,23/10/1994,27/10/2025,Advanced Data Analytics,19784
20/08/2025 00:00:00,Keya Dandekar 18785,8882280033,6660068347,student18785@example.com,25/11/2004,20/08/2025,Professional Office & Generative AI Essentials,19785
16/12/2025 00:00:00,Sachi Mhatre 18786,9990048648,9990012774,student18786@example.in,02/02/2009,16/12/2025,Agentic AI & Automation Specialist,19786
10/07/2025 00:00:00,Urvi Bapat 18787,6660022475,8882202913,student18787@example.in,12/04/1993,10/07/2025,Adv. Cert. in Data Analytics & Data Science,19787
03/11/2025 00:00:00,Vedant Wagle 18788,7770034424,8880063471,student18788@example.com,20/10/1997,03/11/2025,Advanced Data Analytics,19788
25/06/2025 00:00:00,Tanish Dhond 18789,9990004390,6660081355,student18789@example.com,12/04/2007,25/06/2025,Adv. Cert. in Data Analytics & Data Science,19789
08/08/2025 00:00:00,Avni Chandorkar 18790,8880040629,6660081455,student18790@example.in,24/10/2006,08/08/2025,Agentic AI & Automation Specialist,19790
17/11/2025 00:00:00,Kavya Chandorkar 18791,8882288839,7770070610,student18791@example.com,24/12/2009,17/11/2025,Professional Office & Generative AI Essentials,19791
26/10/2025 00:00:00,Niyati Wagle 18792,8882206557,8880084273,student18792@example.com,23/11/1990,26/10/2025,Professional Office & Generative AI Essentials,19792
27/10/2025 00:00:00,Disha Kirloskar 18793,6660095771,8880073457,student18793@example.in,29/04/2005,27/10/2025,Professional Office & Generative AI Essentials,19793
21/06/2025 00:00:00,Neel Dandekar 18794,8880054209,8880061325,student18794@example.in,06/12/1992,21/06/2025,Advanced Data Analytics,19794
22/04/2025 00:00:00,Lakshya Bhide 18795,8880079221,9990021772,student18795@example.com,02/11/1994,22/04/2025,Adv. Cert. in Data Analytics & Data Science,19795
24/10/2025 00:00:00,Rhea Dhond 18796,9991182036,6660038707,student18796@example.in,18/02/2006,24/10/2025,Professional Office & Generative AI Essentials,19796
07/12/2025 00:00:00,Pooja Vartak 18797,9991126514,9991189600,student18797@example.com,07/05/1988,07/12/2025,Adv. Cert. in Data Analytics & Data Science,19797
27/11/2025 00:00:00,Samarth Godbole 18798,8880013161,9991156906,student18798@example.in,09/06/1990,27/11/2025,Professional Office & Generative AI Essentials,19798
06/03/2025 00:00:00,Rudra Yardi 18799,9990092292,7770037886,student18799@example.com,13/12/1992,06/03/2025,Agentic AI & Automation Specialist,19799
28/01/2025 00:00:00,Sachi Yardi 18800,7770046592,6660095983,student18800@example.com,21/10/1996,28/01/2025,Adv. Cert. in Data Analytics & Data Science,19800
08/08/2025 00:00:00,Mihir Yardi 18801,8882297443,8882245297,student18801@example.com,20/03/2011,08/08/2025,Adv. Cert. in Data Analytics & Data Science,19801
06/10/2025 00:00:00,Riddhi Marathe 18802,8882272881,9991156996,student18802@example.com,07/01/1993,06/10/2025,Professional Office & Generative AI Essentials,19802
03/06/2025 00:00:00,Manan Phadke 18803,8882260373,6660043923,student18803@example.com,01/07/1997,03/06/2025,Professional Office & Generative AI Essentials,19803
25/07/2025 00:00:00,Zeel Godbole 18804,8880047409,6660054787,student18804@example.com,24/02/1990,25/07/2025,Advanced Data Analytics,19804
02/09/2025 00:00:00,Namra Hardikar 18805,8880085277,9991187282,student18805@example.com,11/11/1991,02/09/2025,Agentic AI & Automation Specialist,19805
12/02/2025 00:00:00,Tanvi Wadekar 17238,7770068354,7770001694,student17238@example.com,22/12/2011,12/02/2025,Adv. Cert. in Data Analytics & Data Science,19806
07/08/2025 00:00:00,Advait Ubhaykar 18807,9990008324,6660022895,student18807@example.com,30/01/2000,07/08/2025,Agentic AI & Automation Specialist,19807
05/06/2025 00:00:00,Nidhi Mhatre 18808,9990075624,7770061452,student18808@example.com,07/01/2001,05/06/2025,Professional Office & Generative AI Essentials,19808
16/11/2025 00:00:00,Aditi Mahabal 18809,6660096739,9991171378,student18809@example.com,14/09/1998,16/11/2025,Professional Office & Generative AI Essentials,19809
27/07/2025 00:00:00,Bhavya Ahluwalia 8202,9991114086,8880048853,student8202@example.com,29/11/2005,27/07/2025,Advanced Data Analytics,19810
05/10/2025 00:00:00,Ishan Paranjape 18811,9991110192,7770026396,student18811@example.com,08/06/2006,05/10/2025,Agentic AI & Automation Specialist,19811
04/09/2025 00:00:00,Sachi Lele 18812,9990099658,6660039693,student18812@example.com,15/03/2001,04/09/2025,Agentic AI & Automation Specialist,19812
08/07/2025 00:00:00,Tirth Ubhaykar 18813,8880079075,8880054753,student18813@example.in,07/12/2003,08/07/2025,Agentic AI & Automation Specialist,19813
24/05/2025 00:00:00,Mihir Inamdar 18814,7770086136,9991189534,student18814@example.com,22/11/2001,24/05/2025,Adv. Cert. in Data Analytics & Data Science,19814
23/01/2025 00:00:00,Priya Barhate 18815,8882200367,6660019861,student18815@example.com,25/10/1998,23/01/2025,Advanced Data Analytics,19815
04/01/2025 00:00:00,Raghav Chitnis 18816,8880027587,9990096190,student18816@example.com,02/09/1994,04/01/2025,Advanced Data Analytics,19816
10/08/2025 00:00:00,Disha Yardi 18817,8880062351,6660071651,student18817@example.com,10/10/1995,10/08/2025,Agentic AI & Automation Specialist,19817
19/05/2025 00:00:00,Ishan Mahabal 18818,6660061793,7770093344,student18818@example.com,26/07/1990,19/05/2025,Adv. Cert. in Data Analytics & Data Science,19818
21/11/2025 00:00:00,Nidhi Nadkarni 3585,9991156114,6660004241,student3585@example.in,06/11/2003,21/11/2025,Adv. Cert. in Data Analytics & Data Science,19819
07/05/2025 00:00:00,Garv Chandorkar 18820,8882270063,9991190412,student18820@example.in,08/07/1993,07/05/2025,Advanced Data Analytics,19820
02/12/2025 00:00:00,Pranav Kelkar 18821,8880051825,6660049559,student18821@example.com,03/08/2007,02/12/2025,Professional Office & Generative AI Essentials,19821
09/04/2025 00:00:00,Pranav Ubhaykar 18822,9990014918,9990091898,student18822@example.com,17/07/2001,09/04/2025,Professional Office & Generative AI Essentials,19822
10/11/2025 00:00:00,Radhika Wagle 18823,9991111998,8880051319,student18823@example.com,05/10/1992,10/11/2025,Professional Office & Generative AI Essentials,19823
13/02/2025 00:00:00,Vansh Sahasrabuddhe 18824,8880043559,7770020254,student18824@example.com,03/06/1988,13/02/2025,Professional Office & Generative AI Essentials,19824
25/11/2025 00:00:00,Pooja Vartak 18825,6660052837,9990097570,student18825@example.com,05/04/1998,25/11/2025,Professional Office & Generative AI Essentials,19825
19/07/2025 00:00:00,Keya Lele 18826,6660070921,8882218685,student18826@example.com,03/02/1993,19/07/2025,Adv. Cert. in Data Analytics & Data Science,19826
07/11/2025 00:00:00,Harshil Kalelkar 18827,9991130600,7770018960,student18827@example.in,12/12/2000,07/11/2025,Advanced Data Analytics,19827
28/12/2025 00:00:00,Jainam Wadekar 18828,7770057036,8880095553,student18828@example.com,10/12/2009,28/12/2025,Agentic AI & Automation Specialist,19828
22/03/2025 00:00:00,Kavya Nene 18829,8882256339,7770006856,student18829@example.in,05/10/1997,22/03/2025,Professional Office & Generative AI Essentials,19829
10/01/2025 00:00:00,Ishan Mahabal 18830,8880030171,9991111886,student18830@example.com,03/07/2012,10/01/2025,Adv. Cert. in Data Analytics & Data Science,19830
13/05/2025 00:00:00,Darsh Oak 18831,9990046620,8882213485,student18831@example.com,18/12/1996,13/05/2025,Adv. Cert. in Data Analytics & Data Science,19831
20/02/2025 00:00:00,Garv Tembe 18832,9991145712,9991113528,student18832@example.com,02/12/1999,20/02/2025,Agentic AI & Automation Specialist,19832
17/02/2025 00:00:00,Harshil Ubhaykar 18833,8880049051,7770071830,student18833@example.com,05/10/2010,17/02/2025,Advanced Data Analytics,19833
16/02/2025 00:00:00,Samarth Kalelkar 18834,9990057406,9990051548,student18834@example.com,14/10/2000,16/02/2025,Adv. Cert. in Data Analytics & Data Science,19834
14/06/2025 00:00:00,Parth Rege 18835,9990042626,7770077818,student18835@example.com,20/07/1988,14/06/2025,Agentic AI & Automation Specialist,19835
13/02/2025 00:00:00,Kavya Sahasrabuddhe 18836,7770082346,9991130254,student18836@example.com,15/06/1996,13/02/2025,Advanced Data Analytics,19836
14/09/2025 00:00:00,Pooja Tembe 18837,6660037729,8880032845,student18837@example.in,11/09/2007,14/09/2025,Advanced Data Analytics,19837
24/05/2025 00:00:00,Advait Dandekar 4475,8880086721,9991158358,student4475@example.com,17/05/1995,24/05/2025,Advanced Data Analytics,19838
17/06/2025 00:00:00,Naisha Deolekar 18839,8882243273,7770084406,student18839@example.com,02/09/1991,17/06/2025,Advanced Data Analytics,19839
20/03/2025 00:00:00,Sachi Rege 18840,7770063886,6660005919,student18840@example.in,12/03/2003,20/03/2025,Agentic AI & Automation Specialist,19840
24/06/2025 00:00:00,Meera Hardikar 18841,6660000327,9991126594,student18841@example.com,10/05/2012,24/06/2025,Advanced Data Analytics,19841
08/12/2025 00:00:00,Mahek Kelkar 18842,6660029439,9990087914,student18842@example.com,12/08/1989,08/12/2025,Adv. Cert. in Data Analytics & Data Science,19842
07/09/2025 00:00:00,Naisha Phadke 18843,8880092205,9990026030,student18843@example.in,06/06/1997,07/09/2025,Agentic AI & Automation Specialist,19843
14/06/2025 00:00:00,Keya Bhide 18844,6660017397,8880066029,student18844@example.in,05/05/2012,14/06/2025,Professional Office & Generative AI Essentials,19844
13/04/2025 00:00:00,Darsh Mhatre 18845,8880021269,8880030987,student18845@example.in,10/04/2008,13/04/2025,Professional Office & Generative AI Essentials,19845
22/11/2025 00:00:00,Ishan Oak 18846,9991138326,7770017246,student18846@example.com,17/08/1988,22/11/2025,Advanced Data Analytics,19846
22/11/2025 00:00:00,Yashvi Oak 18847,8880039529,9991156138,student18847@example.com,16/09/1990,22/11/2025,Agentic AI & Automation Specialist,19847
16/06/2025 00:00:00,Meera Wadekar 18848,8880069647,8880036841,student18848@example.com,03/08/1996,16/06/2025,Advanced Data Analytics,19848
19/02/2025 00:00:00,Darsh Velankar 18849,8880013371,8880004183,student18849@example.com,26/08/1990,19/02/2025,Adv. Cert. in Data Analytics & Data Science,19849
13/10/2025 00:00:00,Rudra Dandekar 18850,9990099694,8882262189,student18850@example.com,08/06/2004,13/10/2025,Advanced Data Analytics,19850
07/09/2025 00:00:00,Anish Phadke 18851,6660099247,6660038657,student18851@example.com,06/07/1996,07/09/2025,Adv. Cert. in Data Analytics & Data Science,19851
10/12/2025 00:00:00,Namra Ahluwalia 18852,9990036162,7770080326,student18852@example.in,03/02/2005,10/12/2025,Advanced Data Analytics,19852
24/11/2025 00:00:00,Neel Kalelkar 18853,8880033079,8882232851,student18853@example.in,21/09/1988,24/11/2025,Adv. Cert. in Data Analytics & Data Science,19853
27/06/2025 00:00:00,Radhika Dandekar 6375,8882273231,7770056314,student6375@example.com,26/04/2012,27/06/2025,Advanced Data Analytics,19854
04/04/2025 00:00:00,Janvi Vartak 3933,6660081035,9991178598,student3933@example.com,21/04/2000,04/04/2025,Advanced Data Analytics,19855
27/05/2025 00:00:00,Tanvi Oak 18856,8882294369,9990025024,student18856@example.in,17/07/1992,27/05/2025,Advanced Data Analytics,19856
06/06/2025 00:00:00,Anish Lele 18283,8880029293,9991146258,student18283@example.in,20/11/1996,06/06/2025,Adv. Cert. in Data Analytics & Data Science,19857
10/10/2025 00:00:00,Tanish Inamdar 18858,6660092063,7770006940,student18858@example.com,19/10/1992,10/10/2025,Adv. Cert. in Data Analytics & Data Science,19858
19/05/2025 00:00:00,Tirth Velankar 18859,7770068230,6660038321,student18859@example.com,06/09/1992,19/05/2025,Agentic AI & Automation Specialist,19859
24/09/2025 00:00:00,Vihaan Wagle 18860,7770060808,9990033936,student18860@example.com,18/12/2011,24/09/2025,Adv. Cert. in Data Analytics & Data Science,19860
09/12/2025 00:00:00,Ananya Tembe 18861,8880060163,7770090800,student18861@example.in,14/05/2003,09/12/2025,Professional Office & Generative AI Essentials,19861
23/11/2025 00:00:00,Samarth Mahabal 18862,8880014393,7770004710,student18862@example.com,11/12/2007,23/11/2025,Adv. Cert. in Data Analytics & Data Science,19862
03/02/2025 00:00:00,Charvi Chaphekar 18863,8882206409,9990096612,student18863@example.com,11/03/1991,03/02/2025,Agentic AI & Automation Specialist,19863
03/04/2025 00:00:00,Aarav Chitnis 18864,7770008338,9991129456,student18864@example.com,20/01/1991,03/04/2025,Advanced Data Analytics,19864
22/02/2025 00:00:00,Raghav Ubhaykar 18865,8882265341,8882264743,student18865@example.in,16/04/1990,22/02/2025,Professional Office & Generative AI Essentials,19865
12/02/2025 00:00:00,Hetvi Kirloskar 18866,9991144796,9991197016,student18866@example.com,24/09/1991,12/02/2025,Adv. Cert. in Data Analytics & Data Science,19866
24/06/2025 00:00:00,Vansh Deolekar 18867,7770086314,9990062138,student18867@example.com,09/05/1996,24/06/2025,Advanced Data Analytics,19867
08/10/2025 00:00:00,Krupa Hardikar 18868,9991140586,8880033469,student18868@example.com,10/06/1999,08/10/2025,Professional Office & Generative AI Essentials,19868
15/05/2025 00:00:00,Keya Barhate 5438,6660086225,9991193576,student5438@example.com,09/09/1999,15/05/2025,Advanced Data Analytics,19869
02/08/2025 00:00:00,Kavya Mhatre 18870,6660081341,9990024014,student18870@example.com,14/02/2004,02/08/2025,Agentic AI & Automation Specialist,19870
06/12/2025 00:00:00,Rudra Paranjape 18871,9990083954,7770026912,student18871@example.com,03/04/1995,06/12/2025,Adv. Cert. in Data Analytics & Data Science,19871
21/08/2025 00:00:00,Priya Inamdar 18872,8880009293,8882232451,student18872@example.com,20/05/1994,21/08/2025,Agentic AI & Automation Specialist,19872
01/10/2025 00:00:00,Raghav Joglekar 18873,8882201471,7770075918,student18873@example.com,24/12/2001,01/10/2025,Advanced Data Analytics,19873
11/09/2025 00:00:00,Radhika Ubhaykar 18874,8880002975,7770013600,student18874@example.com,15/10/2000,11/09/2025,Agentic AI & Automation Specialist,19874
28/12/2025 00:00:00,Hetvi Chandorkar 18875,9991118484,6660013839,student18875@example.com,01/08/2008,28/12/2025,Professional Office & Generative AI Essentials,19875
22/08/2025 00:00:00,Kavya Yardi 18876,9991132834,9990071542,student18876@example.in,28/06/1988,22/08/2025,Agentic AI & Automation Specialist,19876
09/09/2025 00:00:00,Garv Wagle 18877,7770029344,8882277753,student18877@example.in,08/12/1999,09/09/2025,Advanced Data Analytics,19877
13/11/2025 00:00:00,Ishan Gokhale 18878,9991161584,7770010608,student18878@example.com,20/03/2000,13/11/2025,Advanced Data Analytics,19878
12/09/2025 00:00:00,Isha Sahasrabuddhe 18879,6660045935,8880098343,student18879@example.in,20/06/2008,12/09/2025,Advanced Data Analytics,19879
16/10/2025 00:00:00,Khushi Chaphekar 17139,8880061177,9991162142,student17139@example.in,08/09/2008,16/10/2025,Adv. Cert. in Data Analytics & Data Science,19880
08/10/2025 00:00:00,Vedant Nene 7799,6660074967,9991116400,student7799@example.in,20/04/2006,08/10/2025,Adv. Cert. in Data Analytics & Data Science,19881
18/11/2025 00:00:00,Samarth Khaparde 18882,8882227557,6660037113,student18882@example.com,10/07/2000,18/11/2025,Advanced Data Analytics,19882
23/01/2025 00:00:00,Ananya Ubhaykar 18883,8882241493,9990072382,student18883@example.com,29/10/2001,23/01/2025,Agentic AI & Automation Specialist,19883
07/01/2025 00:00:00,Rudra Kalelkar 18884,8880002539,6660062499,student18884@example.com,15/11/2001,07/01/2025,Adv. Cert. in Data Analytics & Data Science,19884
23/07/2025 00:00:00,Parth Bhide 18885,6660015135,8880043169,student18885@example.in,24/06/2001,23/07/2025,Advanced Data Analytics,19885
12/04/2025 00:00:00,Raghav Chandorkar 18886,9991177520,8880090531,student18886@example.com,11/11/2008,12/04/2025,Agentic AI & Automation Specialist,19886
06/02/2025 00:00:00,Jainam Dandekar 18887,6660002225,9991113148,student18887@example.in,13/07/2003,06/02/2025,Professional Office & Generative AI Essentials,19887
17/06/2025 00:00:00,Samarth Kalelkar 18888,9991107818,9990029700,student18888@example.com,09/03/2008,17/06/2025,Advanced Data Analytics,19888
24/06/2025 00:00:00,Shaurya Chitnis 18889,7770002740,9991181856,student18889@example.in,29/08/1992,24/06/2025,Agentic AI & Automation Specialist,19889
25/10/2025 00:00:00,Zeel Mhatre 18890,6660018009,8880094015,student18890@example.com,15/11/1990,25/10/2025,Advanced Data Analytics,19890
08/06/2025 00:00:00,Eshan Mahabal 18891,9991150282,8880077189,student18891@example.in,17/05/2001,08/06/2025,Advanced Data Analytics,19891
10/06/2025 00:00:00,Sachi Oak 18892,9991156038,8882229637,student18892@example.com,21/11/1999,10/06/2025,Agentic AI & Automation Specialist,19892
27/11/2025 00:00:00,Tanvi Ahluwalia 18893,6660087501,9990080208,student18893@example.com,08/01/2000,27/11/2025,Advanced Data Analytics,19893
24/01/2025 00:00:00,Aarav Wagle 18894,8882254649,9991147864,student18894@example.com,09/10/1991,24/01/2025,Adv. Cert. in Data Analytics & Data Science,19894
28/04/2025 00:00:00,Naisha Barhate 18895,8882273897,6660017405,student18895@example.com,10/07/2010,28/04/2025,Adv. Cert. in Data Analytics & Data Science,19895
04/08/2025 00:00:00,Kavya Bhide 18675,9991186020,7770057902,student18675@example.com,02/03/2004,04/08/2025,Agentic AI & Automation Specialist,19896
06/10/2025 00:00:00,Riddhi Ubhaykar 18897,7770096296,9990060126,student18897@example.in,15/09/2001,06/10/2025,Adv. Cert. in Data Analytics & Data Science,19897
18/05/2025 00:00:00,Pooja Tembe 18898,6660069125,9990071196,student18898@example.com,27/02/2005,18/05/2025,Professional Office & Generative AI Essentials,19898
10/04/2025 00:00:00,Krish Kalelkar 18899,6660080037,8880062711,student18899@example.com,29/04/1992,10/04/2025,Professional Office & Generative AI Essentials,19899
19/07/2025 00:00:00,Ananya Lele 18900,9991188840,9991136706,student18900@example.com,31/05/2010,19/07/2025,Agentic AI & Automation Specialist,19900
13/05/2025 00:00:00,Isha Phadke 18901,9990088536,9990023890,student18901@example.com,09/09/1990,13/05/2025,Agentic AI & Automation Specialist,19901
19/05/2025 00:00:00,Zeel Bhide 18902,9991117702,6660012589,student18902@example.com,05/12/2006,19/05/2025,Professional Office & Generative AI Essentials,19902
25/04/2025 00:00:00,Shaurya Marathe 18903,7770064310,9991122510,student18903@example.in,12/02/1991,25/04/2025,Adv. Cert. in Data Analytics & Data Science,19903
09/06/2025 00:00:00,Arnav Wadekar 18904,6660057749,7770076520,student18904@example.com,25/01/1995,09/06/2025,Advanced Data Analytics,19904
10/01/2025 00:00:00,Parth Kirloskar 18905,9991120488,9990066954,student18905@example.com,16/10/2002,10/01/2025,Advanced Data Analytics,19905
11/07/2025 00:00:00,Keya Deolekar 18906,9990052876,6660040177,student18906@example.com,24/05/1994,11/07/2025,Adv. Cert. in Data Analytics & Data Science,19906
09/02/2025 00:00:00,Neel Godbole 18907,6660012121,9990074320,student18907@example.in,05/11/1991,09/02/2025,Professional Office & Generative AI Essentials,19907
18/06/2025 00:00:00,Jainam Wadekar 18908,9991191674,6660044167,student18908@example.com,28/05/2011,18/06/2025,Adv. Cert. in Data Analytics & Data Science,19908
10/07/2025 00:00:00,Jiya Tembe 18909,8880018223,8882256417,student18909@example.in,16/09/1995,10/07/2025,Advanced Data Analytics,19909
11/12/2025 00:00:00,Tirth Chandorkar 18910,6660084193,9991104350,student18910@example.com,02/01/1993,11/12/2025,Agentic AI & Automation Specialist,19910
08/02/2025 00:00:00,Samarth Chandorkar 18911,8882213705,7770052428,student18911@example.com,16/10/2000,08/02/2025,Advanced Data Analytics,19911
27/11/2025 00:00:00,Lakshya Dandekar 18912,9990001618,9991113030,student18912@example.com,23/03/2008,27/11/2025,Advanced Data Analytics,19912
18/02/2025 00:00:00,Arnav Bapat 18913,7770091284,7770067160,student18913@example.com,26/02/1993,18/02/2025,Agentic AI & Automation Specialist,19913
24/11/2025 00:00:00,Aarav Gokhale 18914,9990003990,9990020098,student18914@example.com,05/04/1990,24/11/2025,Agentic AI & Automation Specialist,19914
21/06/2025 00:00:00,Janvi Oak 18915,7770049830,9991198268,student18915@example.com,15/12/1990,21/06/2025,Professional Office & Generative AI Essentials,19915
22/02/2025 00:00:00,Tanvi Mahabal 18916,6660014441,6660061407,student18916@example.com,25/02/1990,22/02/2025,Agentic AI & Automation Specialist,19916
24/12/2025 00:00:00,Jiya Dhond 18917,6660014025,9991134708,student18917@example.com,14/02/2010,24/12/2025,Agentic AI & Automation Specialist,19917
06/09/2025 00:00:00,Tirth Wadekar 6889,7770053654,6660077733,student6889@example.in,02/03/1991,06/09/2025,Professional Office & Generative AI Essentials,19918
19/03/2025 00:00:00,Neel Phadke 18919,8880054871,9991185800,student18919@example.com,16/05/2012,19/03/2025,Adv. Cert. in Data Analytics & Data Science,19919
01/10/2025 00:00:00,Aditi Nadkarni 18920,8882256917,8880070481,student18920@example.com,20/05/2007,01/10/2025,Professional Office & Generative AI Essentials,19920
10/04/2025 00:00:00,Tirth Paranjape 18921,7770072156,9991176538,student18921@example.com,14/07/2000,10/04/2025,Agentic AI & Automation Specialist,19921
27/04/2025 00:00:00,Advait Tembe 18922,6660059253,9990011348,student18922@example.in,04/08/2004,27/04/2025,Professional Office & Generative AI Essentials,19922
28/07/2025 00:00:00,Meera Chaphekar 18923,7770014870,9990033686,student18923@example.in,31/07/2009,28/07/2025,Advanced Data Analytics,19923
